,index,ratio
773,6744,1.3404933240580468
774,7486,1.3405121562679108
775,3509,1.3405955373384186
776,5499,1.3425719090887194
777,1947,1.3428081684200406
778,3490,1.344031443865759
779,1366,1.344321712790559
780,6190,1.3446195328310804
781,3525,1.3449357064275658
782,1209,1.345790414124853
783,3344,1.3460246786893786
784,8434,1.3482611761288628
785,4037,1.3485333361952732
786,3339,1.3486527491030762
787,8920,1.3496015955055491
788,3999,1.3499927114726837
789,572,1.3506808557588672
790,3068,1.3511135712281213
791,6116,1.3516302152214275
792,3996,1.352627727993974
793,9484,1.3530298830940053
794,2990,1.3536847262035367
795,2979,1.3545178340742612
796,318,1.3559792795641918
797,8947,1.3562183103436576
798,8424,1.3564611204115447
799,8809,1.3574692223923737
800,4968,1.3575326376415076
801,1992,1.358987486169791
802,4610,1.3590850615480083
803,2089,1.3606984033791296
804,2168,1.3608331611387752
805,8690,1.3612471771221666
806,8949,1.3613714793712368
807,3887,1.3613736853355143
808,4827,1.3616921548981535
809,552,1.3621717936768525
810,9778,1.3625418382379446
811,8123,1.362554840264333
812,727,1.3629680550344532
813,5586,1.363436728849906
814,7104,1.3637527125983266
815,6495,1.3640356636227378
816,217,1.3648905983487618
817,3151,1.3656418220515616
818,5897,1.3663782105864215
819,2049,1.3665567345561005
820,1687,1.367956501174282
821,1745,1.3680975013452186
822,9652,1.368481001893921
823,7057,1.3691249739617566
824,1695,1.3696546384615833
825,4096,1.369870719792938
826,9951,1.37163450409211
827,7931,1.3716445557716777
828,9716,1.3716988795258893
829,5707,1.372221030014016
830,8184,1.3727768713547859
831,9629,1.373562470143138
832,9759,1.3738437825406182
833,2973,1.374044815978756
834,3101,1.3742741411849517
835,1527,1.3747175041041715
836,2233,1.3747371856380077
837,8395,1.3752715810734821
838,322,1.3759390355934742
839,9752,1.3763855377120995
840,2212,1.376573581049551
841,4327,1.3767416583085947
842,9815,1.3769257463451154
843,1078,1.376951647263959
844,3439,1.3770978068494215
845,5042,1.377336116987543
846,9386,1.3778461110702114
847,2194,1.3780140983313187
848,9478,1.378322975308344
849,4421,1.3786707259909157
850,4192,1.378708879414744
851,1585,1.3797920674372124
852,4355,1.379797961156762
853,7447,1.3802102844057063
854,9525,1.3806884441611136
855,8284,1.3809764900774928
856,7951,1.381414353776403
857,2526,1.3816394357761297
858,2934,1.3817982297205196
859,3868,1.3818509942528538
860,700,1.3821811037530383
861,9017,1.3827378161984933
862,6695,1.3829399290451567
863,2559,1.384238946520029
864,3417,1.3851600106025548
865,1353,1.3855113558029026
866,4185,1.3855358901798793
867,2269,1.3859462261232847
868,3656,1.3874856310640284
869,7988,1.3883829493789939
870,3164,1.3893698058821873
871,9935,1.3896470669749958
872,3374,1.3900858370900764
873,8410,1.3907524982694768
874,7680,1.3911208554165708
875,3595,1.3914930942996324
876,5974,1.391642703887069
877,6210,1.3921577170461081
878,466,1.3921687705027375
879,638,1.3932927341396582
880,7997,1.3932939666304998
881,7378,1.393622743309896
882,1636,1.3937691927238816
883,3381,1.3940719030433877
884,1402,1.3950897161017195
885,7587,1.3955224833589621
886,8902,1.395871502898157
887,9925,1.3971100136685213
888,7579,1.397460318655346
889,7426,1.3979154749568339
890,3176,1.3998721731386683
891,1435,1.4004207216322253
892,1663,1.4006928988572767
893,8275,1.402000538083045
894,2954,1.4026441933043088
895,6888,1.4027078900513559
896,5587,1.403062173394645
897,4936,1.4035196345308414
898,8781,1.4055327162965177
899,7844,1.4055964708559283
900,6062,1.4077966536274458
901,2531,1.4078310791728643
902,7077,1.4081643638857047
903,763,1.4084176844614125
904,9215,1.408733609001845
905,3564,1.4088293551841964
906,2544,1.4090725693850497
907,1762,1.4095712615307563
908,7182,1.4099334252735845
909,5838,1.4101363013701371
910,9642,1.4101655928647159
911,7242,1.4111095599213774
912,67,1.4114417111175508
913,7791,1.4117586475118373
914,5056,1.411988208617369
915,8276,1.4120027826661432
916,474,1.4126912730300023
917,4541,1.4131130341749967
918,6420,1.413777543311847
919,7812,1.4142874714517402
920,4063,1.4150148578539357
921,8079,1.416773352570709
922,2650,1.4169185820123693
923,4315,1.4177340069304198
924,7324,1.4180053836434552
925,7683,1.4184801388757617
926,8264,1.4202682761327032
927,523,1.4212936806240186
928,8001,1.4225089232154138
929,6526,1.422587755855747
930,2401,1.422813642356363
931,7328,1.4233156740451067
932,211,1.4236474119527267
933,4809,1.4237763001763815
934,18,1.4238629357921364
935,9190,1.424000743722517
936,3616,1.4241256564654678
937,7736,1.4254063371374759
938,8857,1.4254675734360482
939,4504,1.4268201239529084
940,3124,1.4275684338413177
941,5243,1.4291828877392634
942,1065,1.4295748818521818
943,9596,1.4298829871046614
944,2793,1.4301960912290952
945,7012,1.4303670441813316
946,3821,1.430526716411785
947,2820,1.430694796516656
948,8625,1.430710883056343
949,1355,1.4308984212293745
950,4545,1.4314468738011232
951,6894,1.433300177535854
952,9651,1.4338416603761168
953,2186,1.4342238406333103
954,6865,1.4345302609790385
955,7863,1.4351132236211153
956,9605,1.435504542448397
957,8233,1.4356593397332658
958,1782,1.4359780892067306
959,2532,1.4360776014390897
960,1751,1.4363485626916195
961,2102,1.4374819148461673
962,6995,1.4377389222746015
963,2857,1.4381294022511364
964,9354,1.4388058664170165
965,5147,1.440322647907891
966,8191,1.4411992661227455
967,9617,1.441419300224061
968,1561,1.4425824120049788
969,2336,1.4430422930651894
970,1516,1.443660952487287
971,2242,1.4437650255980352
972,4468,1.4438616435297813
973,2426,1.4439664073228364
974,9708,1.4443133817899059
975,5800,1.4448028296549698
976,8382,1.445198994346959
977,1211,1.4461102868587161
978,6952,1.4462033789617048
979,8322,1.446731068866853
980,3333,1.4469950323893674
981,174,1.4476822616208782
982,5737,1.447961489246157
983,6647,1.4489970522175246
984,3951,1.4490438602777471
985,4001,1.4499988682492801
986,5837,1.4518046014030674
987,7619,1.45272507484056
988,7233,1.4528678665507717
989,2414,1.4531165251878506
990,3862,1.4533530350516382
991,5731,1.4538394962115466
992,4967,1.4558593013287946
993,6142,1.4562095621606204
994,5352,1.4585410545572617
995,5947,1.46172422107854
996,1851,1.4619797466949322
997,9723,1.462511090935225
998,4009,1.4632270317869303
999,3296,1.4634343442653444
1000,7196,1.463968248419139
1001,7107,1.4641518255570891
1002,4583,1.4650041411101555
1003,2862,1.4651276192333818
1004,4013,1.4657050007881425
1005,7209,1.466150043022777
1006,8155,1.466326770498871
1007,5197,1.4663513427357904
1008,9906,1.4664028079860387
1009,6313,1.466839370669643
1010,4792,1.4668810646555386
1011,7055,1.4672367653141127
1012,532,1.4674387199032681
1013,3170,1.4691416373348007
1014,7974,1.4697597519793413
1015,3945,1.4707846746128066
1016,3917,1.4708991038374708
1017,9692,1.4709952218910225
1018,5414,1.4713806142291288
